OA11CD,easting,northing
E00003053,517955.559,184694.407
E00002759,516202.285,186360.494
E00003050,518973.719,184940.207
E00003051,518011.541,184895.022
E00002706,523736.664,185305.944
E00002787,518751.522,186107.11
E00002707,523456.743,185283.867
E00002786,518678.877,186400.597
E00002785,519022.76,186439.109
E00002705,523971.268,185336.535
E00002784,517885.226,186057.577
E00002702,522976.687,185496.178
E00002783,518387.081,186479.94
E00003058,517770.19,184539.998
E00002703,523760.155,185482.308
E00003059,518157.756,184658.455
E00002700,523682.489,185543.455
E00002781,518200.693,186428.959
E00002701,523922.723,185474.243
E00002780,518941.959,186385.366
E00003006,520458.519,187466.857
E00002645,524848.978,183900.954
E00002642,524733.023,183968.43
E00002643,524962.703,183895.558
E00002640,524773.759,184102.768
E00002641,525037.514,183533.532
E00002648,524829.713,183790.282
E00002649,525102.199,183857.605
E00002636,519223.593,188630.908
E00002637,516856.796,188417.364
E00002634,518975.896,188694.428
E00002635,518565.66,188596.785
E00002632,517078.562,188541.134
E00002633,518222.954,188736.103
E00002631,517351.184,188695.37
E00002638,517485.448,188413.655
E00002376,520171.551,186206.353
E00002374,520240.654,186343.98
E00002375,520426.694,186317.032
E00002372,519854.591,186471.034
E00002373,520454.521,186411.415
E00002370,519404.424,186557.566
E00002378,518948.322,188144.796
E00002379,518979.592,187985.247
E00002326,518196.241,183359.038
E00002327,518265.602,183313.635
E00002324,518656.946,183457.535
E00002325,518564.602,183405.375
E00002322,518332.625,183518.156
E00002323,518476.203,183344.451
E00002321,518735.961,183535.738
E00002328,518329.687,183248.286
E00002329,518398.597,184522.188
E00002316,518347.49,183746.669
E00002397,522708.292,184070.822
E00002396,523208.042,184008.85
E00002314,518401.917,183834.712
E00002395,523466.235,184073.874
E00002315,518899.856,183909.133
E00002394,523150.103,184182.93
E00002312,518564.618,184184.878
E00002393,524339.454,184174.507
E00002392,523549.181,184579.625
E00002310,518671.323,184232.182
E00002391,522966.11,184277.658
E00002311,518477.105,184020.692
E00002390,524029.941,184075.869
E00002399,523064.553,183900.376
E00002319,518822.42,183554.776
E00002398,524032.062,183860.388
E00002566,521438.125,184287.758
E00002567,521762.79,184222.652
E00002564,521442.729,184127.668
E00002565,521620.991,184251.205
E00002562,521113.043,184310.78
E00002563,521517.613,184322.827
E00002560,521255.945,184412.248
E00002561,521602.783,184414.585
E00002568,521313.168,184178.856
E00002569,521285.222,184269.529
E00002556,521508.067,183216.301
E00002946,517010.355,184905.124
E00002554,521309.035,183198.558
E00002947,516621.496,185119.452
E00002555,521401.893,183295.432
E00002944,516827.624,185224.847
E00002552,521084.637,183498.482
E00002945,516837.344,185064.397
E00002553,521174.317,183383.388
E00002942,516584.3,185357.487
E00002943,517621.125,185083.933
E00002941,516771.932,185164.018
E00002559,521463.915,184478.366
E00002948,517153.112,184960.348
E00002949,517278.414,184757.225
E00002506,520537.164,188754.664
E00002587,522927.096,183377.013
E00002507,519548.371,188654.157
E00002586,522137.154,183413.338
E00002936,517548.052,185411.039
E00002504,520651.156,188820.865
E00002585,522638.782,183399.032
E00002937,517148.322,185542.937
E00002505,521206.881,188796.229
E00002584,522353.58,183425.902
E00002934,516945.621,185503.735
E00002502,520803.625,188796.891
E00002935,516884.653,185371.062
E00002503,519507.024,188781.608
E00002582,522425.151,183511.887
E00002932,517520.605,186005.092
E00002500,520361.285,188891.634
E00002581,522296.119,183666.851
E00002933,516132.596,185395.029
E00002501,520478.85,188903.845
E00002580,522067.054,183534.827
E00002930,517759.62,185215.394
E00002931,517605.211,186010.25
E00002508,519775.756,188706.769
E00002509,521061.502,188616.203
E00002588,521823.464,183221.119
E00002938,516424.013,185458.511
E00002939,516610.001,185485.577
E00002746,516487.872,185892.388
E00002744,516154.011,185863.414
E00002745,516305.177,185918.811
E00002743,516307.34,186108.189
E00002740,517080.516,186379.417
E00002741,516003.839,186001.56
E00003046,518549.947,184969.527
E00003047,517718.246,184953.129
E00003044,518199.966,185032.933
E00003045,518828.215,185218.763
E00003042,518067.632,185198.237
E00003043,518952.66,185061.091
E00002748,516700.051,188170.764
E00003041,518491.558,185137.855
E00002737,523467.85,185728.458
E00002734,523536.443,185836.193
E00002735,523383.753,185829.224
E00003048,517893.555,184990.828
E00002732,523422.995,185993.426
E00003049,517834.778,184815.596
E00002733,523171.07,185824.156
E00002730,523288.264,185966.972
E00002731,523600.265,185856.028
E00003036,520820.997,187583.514
E00003037,520707.562,187742.11
E00003035,520629.445,187912.067
E00003032,521345.347,185802.86
E00002738,516462.016,186042.974
E00003033,521377.534,185636.467
E00003030,520985.834,186004.189
E00003031,521218.484,185717.345
E00003038,520965.954,187637.699
E00003039,520639.685,187597.478
E00174715,519107.877,182926.025
E00174726,521230.362,184535.987
E00174692,519898.268,183168.722
E00174729,518271.531,185144.923
E00174681,525239.264,183577.211
E00174711,521859.257,183363.152
E00174720,522074.19,183142.129
E00174718,521908.492,183254.373
E00174557,516733.994,187532.432
E00174730,516629.602,187530.128
E00174699,520588.084,189540.347
E00174697,519168.468,189157.806
E00174696,519134.492,189289.345
E00174690,516667.727,186045.936
E00174694,521279.825,184594.303
E00174709,521507.299,183767.225
E00174687,518344.1,185271.855
E00174704,518084.579,186319.126
E00174554,518089.474,186438.774
E00174685,519672.763,190125.095
E00174719,521558.792,183394.321
E00174738,520137.242,186461.827
E00174731,520028.609,186286.578
E00174716,522761.23,182982.925
E00002446,521556.312,186343.042
E00002876,519498.441,189201.734
E00002444,521480.876,186530.181
E00002877,520028.02,189270.044
E00002445,521960.925,186208.365
E00002874,520596.778,189362.105
E00002443,522994.097,186486.868
E00002872,519315.729,189411.522
E00002440,521752.128,186401.66
E00002873,519876.142,189405.513
E00002441,522384.342,186451.425
E00002870,520245.687,189351.457
E00002871,519266.15,189658.9
E00002448,523177.472,186418.513
E00002449,522531.302,186409.403
E00002878,519409.264,189285.11
E00002436,522020.07,186517.599
E00002437,522591.165,186598.181
E00002826,524305.973,183695.676
E00002434,522283.201,186642.821
E00002827,524299.238,183117.484
E00002435,521707.753,186617.785
E00002824,524422.718,184035.599
E00002432,521646.204,186702.724
E00002825,524317.157,183922.028
E00002433,521940.326,186677.495
E00002430,522220.647,186721.99
E00002823,523546.08,182736.631
E00002431,522757.736,186509.396
E00002820,523838.071,182814.752
E00002821,523689.638,182739.798
E00002438,522823.984,186629.508
E00002439,522266.979,186493.115
E00002829,523490.742,183590.656
E00002816,523626.678,182837.41
E00002897,520720.975,183628.357
E00002817,523295.833,182918.204
E00002814,523353.326,183080.98
E00002815,523885.023,182965.261
E00002894,520925.657,183813.898
E00002812,523279.309,182990.106
E00002893,520932.534,183977.506
E00002892,520708.373,184109.307
E00002810,524160.364,183002.076
E00002891,520848.483,184161.18
E00002811,523653.281,183005.42
E00002818,523416.372,182870.736
E00002899,521229.015,184957.804
E00002819,523466.546,182712.537
E00002898,520890.994,183474.949
E00002677,525167.997,182917.888
E00002675,525265.331,183000.635
E00002672,524962.809,183089.951
E00002670,525349.215,183156.133
E00002671,524914.114,183189.267
E00002626,517525.954,188859.324
E00002627,517991.454,188854.415
E00002624,517658.923,187809.699
E00002625,518000.493,187750.116
E00002622,517485.787,187827.285
E00002623,517173.104,187948.776
E00002620,517956.051,188038.964
E00002621,518103.008,187894.838
E00002628,518437.853,188785.944
E00002629,518100.758,188637.122
E00002616,518201.478,188136.537
E00002697,523042.379,185721.033
E00002617,518682.175,188358.207
E00002696,523535.85,185542.498
E00002366,519403.088,186758.247
E00002614,518326.123,188100.103
E00002695,523288.585,185376.599
E00002367,520073.704,186755.772
E00002615,517631.475,188158.099
E00002694,523837.734,185595.798
E00002364,518946.128,186890.095
E00002612,518859.978,188417.305
E00002693,523758.542,185656.48
E00002365,519145.14,186799.864
E00002613,517294.54,188331.686
E00002692,523185.378,185576.209
E00002362,519180.587,187090.888
E00002610,518386.482,188407.914
E00002691,524893.443,184018.978
E00002363,519879.039,186996.844
E00002611,517735.717,188335.729
E00002690,524724.595,184077.002
E00002360,519750.006,187163.843
E00002361,519422.448,187043.704
E00002618,517608.616,188726.858
E00002699,523352.875,185639.379
E00002619,517222.583,188080.281
E00002698,523615.231,185321.705
E00002368,519640.082,186735.079
E00002369,519897.215,186541.696
E00002356,518309.783,187340.584
E00002357,520066.7,187147.324
E00002354,520112.669,187332.767
E00002355,519630.011,186942.326
E00002352,518996.222,187467.234
E00002353,519668.771,187122.548
E00002350,518474.351,187672.497
E00002351,518784.831,187453.354
E00002359,518940.088,187163.972
E00002387,522792.046,184214.559
E00002386,524224.365,184383.076
E00002385,523815.018,183994.808
E00002384,524116.671,184199.053
E00002383,524361.436,184461.097
E00002382,518460.671,187999.962
E00002381,518737.611,188048.097
E00002380,518549.933,188112.605
E00002389,523387.158,183922.175
E00002388,523621.297,184304.362
E00002547,521123.209,183612.842
E00002544,521148.132,183768.818
E00002545,521269.6,183713.926
E00002977,518791.23,185455.111
E00002974,518653.396,185680.018
E00002975,520072.427,185343.032
E00002540,521728.837,183772.113
E00002972,518811.315,185806.087
E00002541,521558.697,183860.401
E00002973,518521.724,185516.295
E00002970,519026.085,185982.309
E00002971,518715.285,185937.107
E00002548,521259.038,183550.906
E00002549,521386.304,183448.049
E00002979,519797.949,185256.976
E00002536,521128.279,184161.094
E00002926,520732.235,184236.206
E00002534,521217.345,184064.463
E00002535,521835.789,183924.356
E00002924,520326.905,184287.045
E00002925,520061.428,184241.379
E00002533,521459.152,184018.377
E00002922,520366.299,183992.336
E00002923,520199.972,184305.981
E00002531,521173.89,184331.697
E00002920,520429.535,184356.668
E00002921,520475.206,184218.82
E00002538,521245.934,183911.638
E00002539,521430.323,183852.189
E00002928,520162.114,184041.707
E00002929,520465.167,184108.487
E00002916,520522.269,184431.431
E00002997,519551.325,184391.078
E00002917,520272.995,184579.421
E00002996,519797.393,184555.499
E00002914,520683.601,184809.051
E00002995,519590.034,184597.695
E00002915,520719.12,184441.765
E00002994,519139.666,184678.795
E00002912,520302.561,184794.48
E00002993,519832.262,184702.548
E00002913,520451.317,184663.614
E00002992,519405.42,184650.494
E00002910,520738.353,184955.345
E00002991,519309.815,184891.509
E00002911,520814.986,184866.399
E00002990,519030.456,184828.996
E00002918,520662.731,184325.115
E00002999,519664.255,186157.618
E00002919,520946.22,184183.617
E00002998,519752.108,184386.449
E00002776,518317.64,186899.333
E00002777,518139.705,186874.877
E00002774,518773.747,186774.711
E00002775,518614.388,186792.047
E00002772,517519.895,186962.077
E00002773,518083.209,187056.987
E00002770,518195.223,186649.708
E00002771,517893.996,185854.46
E00003076,522440.659,183883.766
E00003077,522635.337,184082.218
E00003075,522616.51,184332.119
E00003072,522453.359,184610.937
E00002778,517828.779,186859.817
E00003073,522531.936,184411.335
E00002779,517542.069,186769.15
E00003070,522380.669,184380.637
E00003071,522310.967,184540.84
E00002726,524496.241,184796.412
E00002727,524563.049,184711.574
E00002724,523670.268,184893.923
E00002725,524023.17,184820.926
E00002722,524302.199,184754.679
E00003078,522075.062,185104.459
E00002723,524437.027,184804.414
E00003079,522199.632,185045.084
E00002720,523812.275,184923.419
E00002721,524400.984,184924.028
E00003026,520475.454,186086.496
E00003027,521113.325,186090.677
E00003024,520747.779,186154.981
E00003022,521105.325,186291.65
E00002728,523307.837,186120.389
E00003023,520647.72,186169.472
E00002729,523178.392,186017.773
E00003020,520985.335,186424.186
E00003021,520803.25,186469.609
E00002716,523544.716,185123.069
E00002797,517302.696,187686.004
E00002796,518415.108,185790.004
E00002714,523906.507,185018.29
E00002795,518123.705,185851.653
E00002715,523318.218,185009.422
E00002794,518390.158,185939.982
E00003028,520898.677,185906.869
E00002712,523467.938,185177.247
E00002793,518004.389,185860.797
E00003029,521326.05,185528.307
E00002713,523627.523,185051.811
E00002792,517999.976,186128.35
E00002710,523866.712,185175.543
E00002791,518267.025,186180.158
E00002711,524067.111,185165.591
E00002790,517763.561,186166.423
E00003016,520802.588,186666.843
E00003097,522975.193,184653.595
E00003017,520891.588,186661.273
E00003096,523212.067,184854.264
E00003014,520508.136,186653.014
E00003095,521985.683,184740.192
E00003015,520920.01,186569.267
E00003094,522399.238,184817.174
E00003012,520259.889,187029.728
E00003093,522585.944,184908.618
E00003013,520364.928,186901.128
E00003092,523110.996,184803.811
E00002718,524117.275,184949.542
E00002799,517524.464,187395.385
E00003010,520640.891,187091.629
E00003091,522297.362,184871.607
E00002719,524325.468,185015.261
E00002798,517255.906,187591.027
E00003011,520603.362,186971.374
E00003090,522070.181,184834.092
E00003018,521167.095,186439.162
E00003099,522830.673,184759.807
E00003019,520934.891,186400.626
E00003098,522737.979,184705.968
E00174707,521490.705,183594.739
E00174683,518288.003,185311.398
E00174713,519588.414,186347.858
E00174703,519722.575,190138.272
E00002474,523068.787,185215.627
E00002864,520092.716,189587.207
E00002861,519000.205,189890.989
E00002427,522002.198,186881.717
E00002422,522809.811,186116.536
E00002657,524880.311,183596.319
E00002681,525191.055,182776.395
E00002968,519604.857,186155.557
E00002953,517371.993,186050.967
E00002902,520412.359,185172.948
E00002518,519400.546,188388.452
E00002989,519669.351,184882.658
E00002750,517211.354,187014.535
E00002704,523630.367,185516.111
E00003083,522644.518,184918.835
E00002466,523207.611,185283.904
E00002465,521872.821,185509.628
E00002404,522928.511,183566.181
E00002630,518712.929,188737.541
E00002639,524783.798,184280.843
E00002377,520307.677,186204.887
E00002313,518195.235,183866.274
E00002550,521239.422,183391.374
E00002940,517088.381,185366.824
E00002558,521358.921,184644.633
E00002583,521962.485,183478.758
E00002589,521735.059,183242.113
E00002742,515914.603,186087.46
E00003034,520762.217,187907.769
E00002739,517296.913,186120.485
E00174717,522901.188,182787.411
E00002447,522172.338,186206.195
E00002442,521655.63,186525.065
E00002875,520616.364,189369.625
E00002822,523751.18,182639.607
E00002828,523727.541,183588.487
E00002813,523439.456,182993.755
E00002358,518775.53,187184.872
E00002546,521064.041,183852.944
E00002976,518709.683,185542.989
E00002542,521620.376,183741.669
E00002537,521665.017,183924.606
E00002532,521772.13,183950.287
E00002530,521303.856,188743.126
E00003025,520842.337,186241.149
E00002717,523450.294,185004.36
E00003201,542569.303,167325.976
E00003280,538738.225,170226.367
E00003208,542215.19,167085.148
E00003209,543350.314,167092.563
E00003288,546178.91,163509.926
E00003446,537842.452,169748.486
E00003447,537119.868,169689.388
E00003876,546307.496,165519.608
E00003444,538342.318,169879.164
E00003445,538001.441,169833.89
E00003874,546967.409,165538.744
